,amount,transaction_time,location,customer_age,card_type,purchase_category
6211,4271.65,14331,8,39,1,1
6212,5743.94,14332,13,68,1,5
6213,6903.94,14333,8,61,1,1
6214,3287.62,14334,35,27,3,1
6215,5354.76,14335,29,63,3,5
6216,1019.63,14336,21,63,0,4
6217,5027.86,14337,16,42,0,3
6218,1238.94,14338,43,34,3,0
6219,2841.24,14339,34,67,1,1
6220,619.36,14340,21,43,3,5
6221,1364.93,14341,30,48,0,1
6222,2129.65,14342,30,36,3,3
6223,4615.78,14343,45,34,3,3
6224,4010.6,14344,43,38,1,0
6225,9058.71,14345,40,44,1,3
6226,9327.34,14346,24,62,3,0
6227,7952.8,14347,8,30,3,5
6228,5313.99,14348,49,64,1,1
6229,2064.36,14349,15,64,0,0
6230,7577.68,14350,41,29,3,5
6231,1407.21,14351,10,27,3,1
6232,4404.31,14352,2,59,3,5
6233,2178.16,14353,35,65,1,4
6234,3493.3,14354,31,39,1,2
6235,7209.04,14355,36,19,0,2
6236,4015.42,14356,33,41,2,2
6237,2461.01,14357,41,37,0,3
6238,3538.77,14358,45,59,0,1
6239,7986.81,14359,12,42,0,3
6240,612.93,14400,5,47,1,2
6241,81.07,14401,17,65,1,0
6242,3345.3,14402,27,51,3,2
6243,3224.35,14403,2,51,1,5
6244,8739.41,14404,24,60,1,4
6245,7515.24,14405,13,36,1,4
6246,9710.23,14406,18,50,3,0
6247,912.57,14407,26,53,1,4
6248,6332.36,14408,8,70,1,4
6249,2926.07,14409,31,18,1,1
6250,6659.93,14410,25,66,2,0
6251,868.62,14411,38,41,3,4
6252,3349.78,14412,27,54,2,4
6253,3864.48,14413,13,39,2,4
6254,3761.98,14414,33,34,2,4
6255,5851.98,14415,39,48,0,1
6256,5685.32,14416,21,36,3,1
6257,3577.11,14417,27,29,0,5
6258,7900.64,14418,36,18,2,2
6259,1165.74,14419,20,19,3,2
6260,3804.51,14420,24,26,2,2
6261,2468.53,14421,3,52,3,4
6262,9565.62,14422,43,54,0,2
6263,6138.31,14423,13,65,2,0
6264,6603.65,14424,6,27,1,4
6265,8384.81,14425,33,32,2,0
6266,9111.03,14426,43,37,0,5
6267,4720.65,14427,26,69,1,0
6268,1825.29,14428,47,32,2,2
6269,291.45,14429,14,60,2,3
6270,1592.5,14430,27,46,1,3
6271,5949.07,14431,0,24,1,5
6272,9967.72,14432,28,36,0,0
6273,6505.07,14433,18,29,3,5
6274,4104.49,14434,21,63,3,0
6275,3437.72,14435,27,36,2,4
6276,2501.25,14436,38,30,3,2
6277,1779.12,14437,45,61,0,1
6278,831.25,14438,32,50,0,2
6279,8074.31,14439,8,60,0,5
6280,2571.68,14440,16,50,1,2
6281,8171.83,14441,47,21,1,2
6282,6832.75,14442,47,68,3,3
6283,774.67,14443,32,25,3,4
6284,8934.08,14444,6,33,2,1
6285,6238.28,14445,38,64,2,5
6286,6968.71,14446,2,47,0,0
6287,9589.41,14447,10,29,1,3
6288,3240.06,14448,19,60,2,1
6289,8917.52,14449,24,35,3,3
6290,3354.27,14450,44,56,2,4
6291,8723.2,14451,36,28,1,4
6292,6351.79,14452,40,52,3,1
6293,3003.13,14453,36,53,3,1
6294,8284.07,14454,30,36,3,0
6295,438.11,14455,34,70,2,4
6296,3739.32,14456,31,20,0,3
6297,1253.15,14457,1,68,1,1
6298,1897.2,14458,23,65,3,3
6299,5606.56,14459,14,68,3,1
6300,22.21,14500,2,54,1,2
6301,4909.25,14501,5,43,2,3
6302,2147.79,14502,21,56,3,0
6303,2647.95,14503,47,67,1,1
6304,4871.2,14504,11,44,2,2
6305,2093.22,14505,0,38,1,4
6306,1351.87,14506,41,49,3,0
6307,8573.58,14507,1,32,2,2
6308,8724.9,14508,41,51,0,2
6309,2640.34,14509,34,61,0,5
6310,2599.04,14510,16,39,0,2
6311,2713.18,14511,34,32,3,4
6312,1169.43,14512,36,58,0,2
6313,7552.23,14513,17,47,3,1
6314,2306.87,14514,4,38,1,3
6315,3176.72,14515,13,24,1,1
6316,2122.03,14516,44,29,1,0
6317,225.86,14517,45,27,3,1
6318,4123.5,14518,29,18,1,1
6319,7974.9,14519,25,49,1,0
6320,4189.71,14520,15,26,2,4
6321,4027.3,14521,21,23,1,4
6322,6954.77,14522,33,70,0,5
6323,8607.03,14523,16,38,1,4
6324,6596.16,14524,5,68,2,2
6325,6072.05,14525,3,54,1,5
6326,9652.25,14526,22,61,3,4
6327,9199.46,14527,30,52,2,4
6328,5700.98,14528,40,58,0,2
6329,1739.6,14529,7,21,2,2
6330,5370.44,14530,17,39,1,3
6331,8583.38,14531,44,42,1,3
6332,9385.46,14532,6,18,2,2
6333,5096.38,14533,38,29,2,4
6334,7654.96,14534,35,29,3,0
6335,8712.98,14535,11,27,2,1
6336,7546.44,14536,44,35,2,3
6337,3512.54,14537,10,49,0,0
6338,8558.23,14538,12,59,0,2
6339,2378.92,14539,19,20,0,3
6340,8316.01,14540,9,32,3,0
6341,3293.23,14541,47,28,3,4
6342,7488.68,14542,34,59,1,2
6343,4542.21,14543,24,62,0,5
6344,8460.12,14544,2,23,3,3
6345,1241.63,14545,40,33,1,4
6346,2666.16,14546,30,68,1,2
6347,1973.49,14547,37,64,2,0
6348,6421.62,14548,10,30,1,1
6349,4253.93,14549,44,47,3,4
6350,5532.43,14550,37,52,2,1
6351,5603.91,14551,33,19,0,1
6352,1206.98,14552,5,21,3,1
6353,1065.53,14553,20,42,3,4
6354,3843.64,14554,25,52,3,3
6355,8322.68,14555,13,37,3,5
6356,2717.18,14556,27,18,1,1
6357,7211.22,14557,0,57,1,3
6358,8291.71,14558,17,61,0,0
6359,2038.92,14559,30,44,0,2
6360,9471.64,14600,45,35,0,2
6361,5910.57,14601,41,27,2,1
6362,7602.47,14602,6,54,2,4
6363,9012.45,14603,1,70,3,2
6364,5077.5,14604,40,32,3,3
6365,2063.41,14605,41,53,0,4
6366,4704.23,14606,45,41,1,5
6367,6522.48,14607,45,38,3,4
6368,3597.85,14608,41,41,2,5
6369,5124.57,14609,27,20,0,1
6370,7325.66,14610,31,46,1,2
6371,2152.35,14611,9,58,3,3
6372,2846.81,14612,22,55,1,4
6373,4754.21,14613,44,30,3,3
6374,149.11,14614,46,29,1,4
6375,2518.18,14615,23,67,0,2
6376,2333.16,14616,44,66,2,3
6377,94.2,14617,4,18,1,0
6378,134.44,14618,22,20,0,5
6379,9132.31,14619,43,62,3,5
6380,9421.37,14620,7,63,0,2
6381,3497.58,14621,40,64,0,5
6382,5131.38,14622,25,51,1,2
6383,6372.79,14623,11,26,3,0
6384,4197.12,14624,34,60,0,5
6385,241.69,14625,23,26,2,0
6386,5454.06,14626,47,69,3,0
6387,3965.02,14627,27,37,0,1
6388,3493.32,14628,8,35,1,1
6389,7877.37,14629,19,61,3,0
6390,9699.19,14630,23,68,2,5
6391,9239.06,14631,31,63,1,2
6392,687.52,14632,33,55,3,5
6393,8475.35,14633,29,25,2,1
6394,8624.94,14634,23,32,1,5
6395,2334.11,14635,24,20,1,1
6396,859.08,14636,39,58,0,2
6397,358.15,14637,6,42,0,0
6398,6527.2,14638,24,24,3,2
6399,4507.6,14639,5,18,2,4
6400,1348.17,14640,35,50,3,1
6401,2692.62,14641,47,41,3,0
6402,2802.19,14642,19,38,0,3
6403,206.61,14643,30,60,3,5
6404,7075.69,14644,1,69,3,0
6405,4952.53,14645,21,49,0,2
6406,5919.74,14646,15,21,1,1
6407,7044.5,14647,34,35,0,3
6408,1006.05,14648,2,25,0,3
6409,2158.76,14649,25,55,1,3
6410,2714.52,14650,12,30,2,5
6411,9978.33,14651,19,44,3,5
6412,2409.58,14652,33,34,0,4
6413,5512.87,14653,46,18,2,4
6414,762.08,14654,22,69,1,1
6415,6217.63,14655,11,66,0,4
6416,7148.72,14656,18,42,3,5
6417,3102.57,14657,35,35,1,0
6418,9547.97,14658,32,24,2,5
6419,9236.73,14659,36,41,2,0
6420,1450.54,14700,21,24,0,4
6421,2777.71,14701,24,25,3,3
6422,9521.66,14702,10,50,1,5
6423,291.33,14703,33,26,2,0
6424,7304.6,14704,0,29,0,5
6425,5584.63,14705,32,28,0,0
6426,1518.72,14706,39,36,2,3
6427,3903.85,14707,23,25,2,1
6428,2565.04,14708,33,32,3,3
6429,9333.69,14709,44,60,0,1
6430,4074.67,14710,26,63,2,3
6431,1841.49,14711,5,28,0,0
6432,3738.21,14712,49,65,3,3
6433,9918.64,14713,16,64,0,1
6434,8421.4,14714,35,54,0,4
6435,7936.57,14715,38,41,3,4
6436,1863.37,14716,39,21,3,0
6437,149.75,14717,18,22,2,2
6438,8325.49,14718,17,19,0,3
6439,6942.03,14719,42,26,2,3
6440,6737.76,14720,44,33,0,0
6441,1732.19,14721,28,29,1,5
6442,1005.79,14722,0,30,3,2
6443,5340.36,14723,17,65,3,4
6444,6222.35,14724,47,28,1,3
6445,364.11,14725,0,64,1,0
6446,3061.73,14726,27,66,0,3
6447,5263.15,14727,14,69,3,3
6448,1001.18,14728,7,25,0,3
6449,3821.01,14729,23,31,3,5
6450,512.1,14730,22,54,2,5
6451,129.87,14731,0,54,3,0
6452,5466.09,14732,25,58,0,0
6453,4492.02,14733,33,61,3,4
6454,6531.45,14734,11,26,3,3
6455,570.34,14735,47,63,0,3
6456,9300.37,14736,0,52,3,1
6457,7792.57,14737,1,38,0,4
6458,327.66,14738,43,50,3,4
6459,3358.86,14739,49,25,2,1
6460,7926.3,14740,49,36,3,4
6461,3915.33,14741,41,29,3,5
6462,8027.85,14742,48,49,1,1
6463,7217.2,14743,2,32,0,0
6464,710.08,14744,39,38,3,0
6465,3610.31,14745,18,20,0,5
6466,4098.61,14746,29,29,0,2
6467,5441.58,14747,5,26,3,4
6468,321.46,14748,34,24,0,5
6469,3396.25,14749,22,63,1,2
6470,4763.2,14750,13,35,2,4
6471,3136.75,14751,47,68,2,1
6472,608.73,14752,42,69,2,5
6473,4954.38,14753,22,57,1,5
6474,1374.25,14754,48,23,1,2
6475,9553.6,14755,44,43,2,4
6476,5635.23,14756,43,23,1,3
6477,133.12,14757,28,21,0,1
6478,7987.32,14758,44,62,1,4
6479,2169.72,14759,41,66,2,1
6480,4620.18,14800,17,23,1,4
6481,1903.17,14801,30,56,2,4
6482,7789.14,14802,4,70,3,4
6483,6546.94,14803,9,55,2,3
6484,1724.94,14804,41,39,0,2
6485,944.31,14805,31,32,2,0
6486,2049.9,14806,48,61,2,2
6487,8131.84,14807,0,27,3,0
6488,5668.05,14808,17,23,1,2
6489,7435.01,14809,23,18,3,3
6490,4731.41,14810,20,39,0,1
6491,764.95,14811,34,57,1,4
6492,3904.58,14812,27,48,2,4
6493,1433.93,14813,24,50,1,4
6494,1208.3,14814,44,59,3,0
6495,8044.61,14815,22,37,1,3
6496,2546.32,14816,48,60,3,0
6497,8702.69,14817,10,68,2,2
6498,7102.35,14818,34,29,0,3
6499,2800.48,14819,12,70,3,3
6500,4081.05,14820,46,60,2,1
6501,1127.63,14821,46,52,1,3
6502,4964.82,14822,45,23,2,5
6503,5699.1,14823,20,69,0,3
6504,5476.1,14824,6,36,3,5
6505,9928.17,14825,3,59,2,2
6506,693.34,14826,29,33,0,5
6507,8344.0,14827,1,58,3,0
6508,4553.33,14828,42,38,2,2
6509,3070.87,14829,1,25,1,1
6510,4076.55,14830,16,63,1,1
6511,9832.67,14831,48,59,0,1
6512,1455.55,14832,30,57,2,0
6513,2263.57,14833,17,59,1,4
6514,3022.33,14834,8,37,0,5
6515,8569.72,14835,45,62,2,5
6516,9307.43,14836,49,63,1,3
6517,1326.13,14837,31,25,0,3
6518,3611.85,14838,14,57,2,3
6519,937.5,14839,26,54,3,4
6520,3979.14,14840,35,47,0,2
6521,1449.27,14841,17,56,0,4
6522,1819.03,14842,48,68,0,4
6523,9114.58,14843,20,52,0,3
6524,2706.08,14844,21,23,1,2
6525,832.0,14845,1,49,3,2
6526,9543.96,14846,47,44,0,1
6527,9139.49,14847,44,33,3,0
6528,6646.55,14848,25,19,0,5
6529,180.01,14849,11,60,3,1
6530,2723.26,14850,1,24,0,0
6531,7421.66,14851,13,56,1,1
6532,4466.32,14852,8,70,2,5
6533,8427.27,14853,12,59,3,5
6534,8834.19,14854,32,65,1,2
6535,3764.52,14855,17,66,1,0
6536,235.81,14856,13,24,1,4
6537,6747.29,14857,13,24,2,2
6538,4212.46,14858,22,40,2,4
6539,6258.84,14859,2,35,3,2
6540,3164.9,14900,40,69,2,3
6541,2254.25,14901,9,31,2,5
6542,1314.19,14902,42,64,3,0
6543,4095.66,14903,2,25,0,5
6544,6518.94,14904,40,70,2,2
6545,6030.75,14905,46,45,2,1
6546,3008.08,14906,27,62,2,5
6547,5576.34,14907,37,46,2,1
6548,9705.41,14908,1,21,2,3
6549,6774.5,14909,13,23,3,0
6550,2710.78,14910,8,60,1,5
6551,3456.01,14911,35,36,3,1
6552,6923.5,14912,27,25,2,0
6553,5847.62,14913,33,18,0,5
6554,3514.05,14914,14,37,3,0
6555,3828.83,14915,39,61,2,5
6556,1322.82,14916,23,70,1,5
6557,1071.94,14917,15,53,3,3
6558,6677.47,14918,34,51,0,4
6559,3203.49,14919,14,26,3,2
6560,9302.11,14920,0,70,3,3
6561,5818.61,14921,2,19,0,5
6562,8417.52,14922,10,44,2,1
6563,1715.59,14923,1,34,1,4
6564,4304.37,14924,8,60,1,3
6565,8809.61,14925,36,40,1,2
6566,9933.74,14926,45,42,0,2
6567,7034.16,14927,49,27,1,4
6568,7327.74,14928,19,59,3,4
6569,8025.31,14929,5,58,1,3
6570,8850.11,14930,7,19,2,0
6571,2560.44,14931,16,58,1,1
6572,5564.47,14932,3,19,3,5
6573,7913.73,14933,6,57,2,4
6574,9083.93,14934,48,53,1,5
6575,5141.81,14935,37,30,0,2
6576,4218.8,14936,23,58,1,2
6577,2146.8,14937,35,29,1,1
6578,3799.9,14938,13,63,1,2
6579,597.29,14939,10,49,2,1
6580,106.62,14940,26,30,1,1
6581,5259.93,14941,21,45,3,3
6582,3126.5,14942,25,67,0,3
6583,2595.59,14943,48,41,2,1
6584,5116.61,14944,38,27,1,0
6585,2314.91,14945,4,59,2,1
6586,8210.44,14946,1,62,3,2
6587,5579.33,14947,0,60,2,5
6588,894.82,14948,1,54,2,3
6589,5649.91,14949,11,31,2,1
6590,5723.15,14950,18,57,3,0
6591,4912.05,14951,46,47,1,1
6592,6200.92,14952,39,26,3,1
6593,5676.87,14953,5,41,3,5
6594,866.68,14954,34,58,2,2
6595,3014.75,14955,35,64,0,1
6596,513.02,14956,49,62,1,1
6597,5717.09,14957,0,26,1,3
6598,7263.74,14958,7,21,3,4
6599,5295.57,14959,47,65,1,2
6600,8240.56,15000,45,58,0,1
6601,8938.4,15001,27,38,3,3
6602,9745.11,15002,19,42,1,0
6603,3936.45,15003,21,40,2,1
6604,9619.86,15004,20,44,3,2
6605,6257.02,15005,41,62,3,1
6606,8337.72,15006,23,64,1,5
6607,7856.38,15007,9,47,2,5
6608,9796.68,15008,12,57,1,5
6609,2793.24,15009,27,63,1,1
6610,2697.47,15010,2,24,2,1
6611,4376.09,15011,3,66,3,4
6612,4495.98,15012,26,45,1,4
6613,9506.33,15013,42,46,1,3
6614,5046.66,15014,25,22,3,2
6615,1181.51,15015,29,27,3,3
6616,5745.1,15016,0,47,1,2
6617,5282.56,15017,25,70,1,2
6618,3192.43,15018,4,69,3,3
6619,4322.62,15019,34,57,2,4
6620,1488.86,15020,33,37,1,1
6621,8558.27,15021,22,69,3,0
6622,1690.04,15022,12,35,0,4
6623,9978.73,15023,34,63,2,0
6624,2001.03,15024,20,19,0,3
6625,7271.26,15025,6,24,2,5
6626,6866.33,15026,22,32,0,3
6627,7428.01,15027,39,19,1,4
6628,8663.54,15028,31,40,0,0
6629,3599.2,15029,17,54,3,3
6630,3295.25,15030,19,46,1,5
6631,8787.71,15031,18,26,3,1
6632,7616.01,15032,21,38,1,4
6633,29.76,15033,43,69,2,1
6634,216.01,15034,20,30,2,0
6635,5489.95,15035,3,33,0,2
6636,3775.26,15036,30,59,3,4
6637,7934.86,15037,17,65,1,4
6638,7440.33,15038,22,28,1,4
6639,9940.7,15039,35,37,3,5
6640,4539.84,15040,2,67,2,4
6641,5941.5,15041,40,58,3,3
6642,6125.74,15042,32,55,3,3
6643,43.55,15043,20,47,3,1
6644,5215.71,15044,36,69,2,1
6645,7683.5,15045,12,20,0,4
6646,5685.6,15046,34,47,3,3
6647,908.91,15047,32,60,0,4
6648,2528.7,15048,44,30,0,0
6649,4067.88,15049,35,19,0,0
6650,36.47,15050,22,43,1,4
6651,5800.65,15051,8,53,3,0
6652,8560.18,15052,40,45,0,0
6653,932.53,15053,25,53,2,1
6654,5681.5,15054,48,50,2,3
6655,7416.41,15055,19,48,0,4
6656,1531.16,15056,12,53,1,5
6657,2358.62,15057,32,45,0,0
6658,6858.25,15058,13,70,1,2
6659,2023.4,15059,8,25,1,5
6660,4572.9,15100,13,54,2,4
6661,8318.38,15101,35,29,1,4
6662,6735.81,15102,26,70,3,5
6663,9451.26,15103,8,21,2,0
6664,5775.92,15104,41,63,3,2
6665,4603.71,15105,12,61,2,2
6666,7166.45,15106,19,26,3,0
6667,456.85,15107,15,70,3,3
6668,98.97,15108,23,62,1,5
6669,7953.62,15109,23,27,1,0
6670,3375.02,15110,40,52,1,2
6671,5437.83,15111,48,62,0,3
6672,8428.03,15112,7,40,3,3
6673,831.18,15113,39,36,0,0
6674,8547.15,15114,35,20,1,5
6675,9098.31,15115,21,35,0,3
6676,4258.32,15116,48,18,2,1
6677,9999.75,15117,15,27,3,1
6678,3891.19,15118,4,43,1,3
6679,415.9,15119,8,66,3,1
6680,240.35,15120,2,23,2,2
6681,5971.29,15121,23,45,1,2
6682,8413.16,15122,26,42,2,2
6683,5898.97,15123,42,68,0,0
6684,2780.53,15124,31,51,2,3
6685,2198.99,15125,5,60,1,2
6686,4351.27,15126,35,34,3,3
6687,8904.28,15127,3,38,2,3
6688,7232.9,15128,27,61,1,5
6689,2450.74,15129,23,21,1,2
6690,4462.24,15130,45,24,3,3
6691,9296.4,15131,5,38,0,3
6692,5238.68,15132,1,68,3,1
6693,860.78,15133,45,45,0,0
6694,933.74,15134,3,65,0,1
6695,6045.25,15135,23,59,1,2
6696,6461.16,15136,45,26,3,2
6697,6946.09,15137,17,28,2,3
6698,3303.96,15138,20,39,1,4
6699,1423.8,15139,13,69,2,4
6700,5737.58,15140,8,52,3,0
6701,8050.51,15141,43,34,0,1
6702,1509.31,15142,41,51,2,1
6703,191.53,15143,28,25,3,3
6704,6362.86,15144,35,57,1,1
6705,8051.15,15145,10,66,0,5
6706,6650.66,15146,49,19,1,2
6707,693.45,15147,25,44,2,2
6708,2042.5,15148,12,18,0,3
6709,7628.76,15149,45,36,1,0
6710,2784.56,15150,32,39,0,3
6711,4117.05,15151,45,59,0,1
6712,4470.31,15152,10,65,2,1
6713,3756.87,15153,20,57,2,1
6714,5751.79,15154,39,52,3,4
6715,5976.33,15155,12,29,1,2
6716,2841.0,15156,14,63,2,2
6717,8906.8,15157,35,46,1,4
6718,2740.65,15158,9,53,2,0
6719,4050.18,15159,36,22,3,3
6720,4421.75,15200,33,36,0,1
6721,7163.98,15201,4,48,1,1
6722,963.95,15202,41,20,1,0
6723,5509.86,15203,11,39,1,4
6724,2677.3,15204,41,60,2,3
6725,6443.18,15205,11,65,3,0
6726,170.16,15206,1,45,0,0
6727,1401.4,15207,36,37,3,2
6728,7702.21,15208,47,57,1,4
6729,9103.4,15209,12,67,0,5
6730,6890.3,15210,6,47,1,3
6731,1530.55,15211,17,61,0,1
6732,1386.35,15212,19,24,3,5
6733,2232.7,15213,13,48,3,4
6734,4472.92,15214,43,27,0,5
6735,9225.2,15215,30,55,1,5
6736,2896.97,15216,10,25,1,1
6737,21.27,15217,15,28,0,5
6738,9610.11,15218,4,43,1,3
6739,3916.91,15219,29,54,1,2
6740,346.47,15220,29,50,2,2
6741,3473.04,15221,3,24,3,2
6742,8873.55,15222,5,38,1,0
6743,4973.84,15223,49,70,0,1
6744,6891.38,15224,7,33,1,4
6745,9049.3,15225,12,32,0,1
6746,4681.01,15226,14,35,2,3
6747,7898.79,15227,41,40,0,4
6748,3591.52,15228,7,32,0,3
6749,9709.68,15229,5,30,0,0
6750,4121.74,15230,15,52,2,1
6751,1606.1,15231,17,37,0,0
6752,9306.22,15232,19,70,0,2
6753,3450.96,15233,26,31,1,5
6754,4549.79,15234,2,19,1,1
6755,94.13,15235,49,57,1,2
6756,881.03,15236,45,58,2,1
6757,6201.35,15237,43,26,2,1
6758,9924.98,15238,27,44,3,4
6759,5604.54,15239,32,56,1,2
6760,1403.5,15240,41,47,2,3
6761,7015.18,15241,43,50,2,5
6762,1080.76,15242,19,50,1,3
6763,1170.79,15243,16,59,1,1
6764,4192.54,15244,45,30,0,1
6765,703.74,15245,24,31,3,5
6766,1775.13,15246,37,25,1,2
6767,6319.15,15247,16,21,3,1
6768,3280.37,15248,12,63,3,5
6769,5648.96,15249,32,29,0,3
6770,2875.78,15250,35,67,0,2
6771,8664.11,15251,1,21,3,2
6772,3981.85,15252,37,50,2,5
6773,8834.86,15253,0,39,2,2
6774,617.71,15254,6,62,1,1
6775,6020.13,15255,39,27,2,4
6776,2198.44,15256,34,20,1,5
6777,2652.38,15257,29,59,2,2
6778,4089.9,15258,0,41,2,3
6779,547.28,15259,48,43,2,0
6780,1286.59,15300,4,34,2,3
6781,2430.61,15301,6,39,1,0
6782,1441.81,15302,35,57,2,1
6783,875.79,15303,23,51,2,2
6784,906.41,15304,35,18,0,2
6785,8791.0,15305,18,30,0,3
6786,9074.68,15306,44,34,1,3
6787,2013.03,15307,34,34,1,5
6788,9041.75,15308,44,21,2,2
6789,5682.31,15309,16,39,1,0
6790,9902.15,15310,38,52,1,0
6791,6275.2,15311,23,69,3,4
6792,695.75,15312,24,40,3,3
6793,904.82,15313,0,45,2,5
6794,303.36,15314,47,40,0,5
6795,9045.45,15315,12,64,1,0
6796,9465.57,15316,46,57,0,0
6797,7156.15,15317,48,70,1,2
6798,125.17,15318,46,41,0,1
6799,7356.93,15319,15,23,3,5
6800,4357.91,15320,42,55,0,4
6801,3257.77,15321,45,70,2,5
6802,9557.65,15322,27,48,1,1
6803,7721.32,15323,47,65,3,5
6804,7307.83,15324,35,34,0,2
6805,9735.8,15325,17,62,2,0
6806,2592.9,15326,1,33,1,3
6807,3824.54,15327,5,67,2,0
6808,469.57,15328,44,56,1,4
6809,8754.44,15329,15,67,2,3
6810,6554.36,15330,7,40,0,5
6811,8939.4,15331,34,20,3,5
6812,9784.91,15332,9,34,1,5
6813,4195.43,15333,2,36,3,5
6814,2195.44,15334,29,66,3,3
6815,6343.79,15335,44,63,3,5
6816,3834.37,15336,48,60,2,1
6817,9664.26,15337,15,58,1,0
6818,1079.64,15338,28,60,1,0
6819,890.24,15339,23,37,0,5
6820,2373.61,15340,41,63,1,1
6821,3665.85,15341,18,62,3,2
6822,7194.59,15342,14,54,1,0
6823,7987.51,15343,22,64,3,2
6824,9830.53,15344,30,68,0,2
6825,9640.75,15345,45,26,3,4
6826,3098.19,15346,44,66,3,0
6827,8454.99,15347,17,61,3,4
6828,2602.14,15348,4,19,3,2
6829,3503.73,15349,32,55,3,3
6830,9611.41,15350,21,41,1,4
6831,839.91,15351,35,35,1,3
6832,9991.74,15352,16,38,0,2
6833,5352.23,15353,11,41,0,4
6834,1640.19,15354,16,35,0,4
6835,3185.32,15355,21,56,0,5
6836,1024.55,15356,42,23,0,3
6837,6797.1,15357,32,29,2,3
6838,8262.24,15358,43,66,3,3
6839,6685.1,15359,43,51,3,4
6840,1840.9,15400,49,31,3,4
6841,4536.1,15401,48,22,1,2
6842,47.9,15402,16,24,0,3
6843,3925.93,15403,44,69,1,0
6844,4188.87,15404,22,46,2,5
6845,8094.31,15405,36,62,1,0
6846,9350.12,15406,32,54,0,4
6847,9319.5,15407,29,36,2,0
6848,7833.88,15408,46,55,3,0
6849,9527.51,15409,33,36,0,2
6850,8560.7,15410,11,35,2,0
6851,2767.86,15411,36,26,2,2
6852,775.12,15412,31,29,0,4
6853,9266.71,15413,8,50,1,4
6854,8794.42,15414,10,33,2,3
6855,8839.9,15415,6,27,3,0
6856,4093.61,15416,0,57,1,0
6857,5462.32,15417,22,58,2,0
6858,5111.26,15418,49,54,2,4
6859,8444.65,15419,23,39,3,4
6860,7903.17,15420,25,60,1,2
6861,2941.58,15421,6,50,1,4
6862,4676.14,15422,49,47,0,5
6863,814.39,15423,43,36,1,0
6864,1604.84,15424,0,27,3,2
6865,610.29,15425,38,46,3,1
6866,2084.86,15426,17,56,1,0
6867,160.3,15427,14,70,3,2
6868,4133.68,15428,18,44,1,4
6869,9327.17,15429,30,65,3,4
6870,8064.7,15430,10,32,3,5
6871,3040.05,15431,1,18,1,1
6872,5660.6,15432,21,35,3,2
6873,9934.28,15433,36,57,2,0
6874,9735.81,15434,19,38,0,1
6875,1264.29,15435,35,70,3,5
6876,3138.94,15436,4,59,2,4
6877,2726.03,15437,29,39,0,3
6878,2102.65,15438,0,19,3,2
6879,545.94,15439,35,54,3,1
6880,7263.32,15440,27,68,1,5
6881,8788.26,15441,3,37,0,3
6882,7541.46,15442,17,46,2,1
6883,5481.36,15443,4,52,2,4
6884,9475.27,15444,2,59,1,2
6885,1516.65,15445,18,61,1,4
6886,3369.42,15446,21,42,0,3
6887,6375.61,15447,19,63,2,5
6888,8436.33,15448,42,36,0,4
6889,6049.97,15449,6,22,0,4
6890,7514.59,15450,39,45,1,2
6891,1644.63,15451,36,30,0,0
6892,2575.21,15452,47,52,2,2
6893,7858.69,15453,46,53,1,2
6894,181.75,15454,12,28,0,0
6895,4002.7,15455,7,50,3,4
6896,6912.65,15456,46,60,0,3
6897,8012.29,15457,42,22,2,3
6898,6431.75,15458,33,18,0,1
6899,888.53,15459,23,64,1,3
6900,1246.01,15500,14,39,1,1
6901,6709.1,15501,6,64,0,2
6902,6128.47,15502,32,54,3,0
6903,7743.36,15503,26,66,3,1
6904,5471.55,15504,24,28,1,5
6905,812.28,15505,46,40,3,4
6906,1476.05,15506,9,24,2,0
6907,2498.29,15507,47,28,0,3
6908,8573.17,15508,9,24,0,5
6909,4296.05,15509,3,25,2,2
6910,3074.16,15510,20,50,1,4
6911,3380.26,15511,41,55,0,0
6912,5871.73,15512,10,64,0,5
6913,2882.13,15513,49,36,1,4
6914,8745.57,15514,31,42,0,5
6915,5031.88,15515,6,28,2,1
6916,1795.91,15516,11,33,3,5
6917,657.08,15517,17,24,0,1
6918,5173.0,15518,37,23,3,1
6919,5871.0,15519,8,45,0,2
6920,4203.56,15520,41,42,0,5
6921,241.76,15521,17,41,2,4
6922,4057.47,15522,48,41,2,4
6923,2604.11,15523,10,42,2,5
6924,7743.57,15524,4,32,3,2
6925,3479.69,15525,26,58,3,1
6926,992.41,15526,41,45,1,1
6927,1016.56,15527,4,32,0,3
6928,446.99,15528,41,18,2,2
6929,920.17,15529,26,21,3,3
6930,8153.62,15530,42,61,2,0
6931,3716.99,15531,44,36,2,1
6932,1968.77,15532,19,70,1,4
6933,7500.02,15533,25,61,1,1
6934,831.79,15534,12,70,0,1
6935,7264.81,15535,40,30,0,4
6936,2478.87,15536,41,30,0,1
6937,302.78,15537,49,38,2,3
6938,7085.25,15538,39,55,2,0
6939,519.07,15539,28,20,2,0
6940,6116.89,15540,41,23,0,0
6941,9511.11,15541,32,40,0,5
6942,4244.6,15542,13,43,1,4
6943,8239.72,15543,12,70,1,3
6944,2404.78,15544,33,36,1,2
6945,1431.35,15545,15,18,0,5
6946,7138.16,15546,28,47,3,3
6947,6422.18,15547,10,60,0,1
6948,5057.31,15548,37,58,1,4
6949,538.19,15549,24,41,1,2
6950,593.96,15550,8,66,2,1
